Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"News, Discussion",-0.017589510280224974,-1.9539667470560687,0.05071766208335743,no,no
"News, Science/Education",0.01510812082112262,1.56803749447116,0.11688601691835489,no,no
"News, Documentary",0.04715393264447098,5.3029870090353315,1.1550419432640174e-07,yes,yes
"Discussion, Science/Education",0.03261248111010601,5.438555320605893,5.383216126444579e-08,yes,yes
"Discussion, Documentary",0.06405223292469245,14.364655734914997,9.82903027080288e-47,yes,yes
"Science/Education, Documentary",0.032442479280184504,6.466230690502171,1.012915687567026e-10,yes,yes
