Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"News, Discussion",-1.0256900999000396,-9.244933485094588,6.194482639980147e-18,yes,yes
"News, Science/Education",-0.10037111799019963,-0.8222435503649683,0.4122978169532794,no,no
"News, Documentary",0.2277516044340257,1.8839515446768342,0.06248245941352228,no,no
"Discussion, Science/Education",0.9975575277392527,10.752306110746797,4.050756264502347e-23,yes,yes
"Discussion, Documentary",1.2741423438754267,14.330760291703086,1.372943125081514e-33,yes,yes
"Science/Education, Documentary",0.37735384664904,5.572256730809989,5.113064221962055e-08,yes,yes
