Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"News, Discussion",0.5447352419091794,4.137824013897296,6.232665669665262e-05,yes,yes
"News, Science/Education",0.019299467298608233,0.16880360744972503,0.8661413543077525,no,no
"News, Documentary",1.4688773642488213,11.669756493360872,2.710727041444947e-20,yes,yes
"Discussion, Science/Education",-0.4848716148036113,-5.634946118866041,2.991557598481881e-08,yes,yes
"Discussion, Documentary",1.230457463689427,16.660809861486857,1.042566603194803e-42,yes,yes
"Science/Education, Documentary",1.3398691395660436,17.886137109319918,9.74630830101506e-50,yes,yes
