Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"Dialog, Monolog",0.3028019368681709,3.8469534121772373,0.00013153912911724607,yes,yes
"Dialog, Cooperative Monolog",0.19244063541333667,3.028825968661533,0.002615991337520429,yes,yes
"Dialog, Speech",0.12903459784104132,2.4215851073641357,0.015781924618223555,no,yes
"Monolog, Cooperative Monolog",-0.14179545271486313,-2.1831950060745626,0.029633292964312274,no,no
"Monolog, Speech",-0.13028463563621445,-2.3864868929721617,0.017376938469937615,no,no
"Cooperative Monolog, Speech",-0.021170075191445648,-0.6732091441836483,0.5008623033781828,no,no
