Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"Spotify, TED",0.4578099185369054,16.58863230175672,8.342370744252768e-60,yes,yes
"Spotify, NYTimes",0.5640843447876923,21.66445819227799,2.6339475498179952e-96,yes,yes
"Spotify, Gigaword",0.5041768829068386,19.79599303274366,1.0530493798272927e-81,yes,yes
"TED, NYTimes",0.17600481711023724,6.437471680439298,1.519362932066652e-10,yes,yes
"TED, Gigaword",0.06587652505361685,2.6449771868890615,0.00823414051763087,yes,yes
"NYTimes, Gigaword",-0.12195734424077898,-164.7174783249728,0.0,yes,yes
