Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"Spotify, TED",-0.3772919511811537,-12.319416637021032,5.012432201031574e-34,yes,yes
"Spotify, NYTimes",0.04859166185665888,2.3961586807440716,0.016633446356386836,no,yes
"Spotify, Gigaword",0.1714139071061808,7.5610141253246,5.3978806905720085e-14,yes,yes
"TED, NYTimes",0.42209097907656934,14.80959263046591,3.808918655037771e-47,yes,yes
"TED, Gigaword",0.5167790603428543,17.287159842149233,1.776779452125748e-62,yes,yes
"NYTimes, Gigaword",0.12915746315832755,142.33299949688825,0.0,yes,yes
