Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"Spotify, TED",0.3149936964210006,11.348630053137718,2.02006910734255e-29,yes,yes
"Spotify, NYTimes",-0.030270539513311927,-2.1160939104144707,0.03442474271579978,no,no
"Spotify, Gigaword",0.10497237365182503,6.194186216149953,6.72419469291429e-10,yes,yes
"TED, NYTimes",-0.24404633164569778,-27.194131524495674,3.579273986044758e-139,yes,yes
"TED, Gigaword",-0.13819098012076564,-12.265967318005664,2.1520942235161562e-33,yes,yes
"NYTimes, Gigaword",0.11104648032459832,124.22024392379797,0.0,yes,yes
