Data,and,so,for,but,with,as,or,if,because,then,when,also,still,next,before,after,while
News,86.04123711340206,32.618556701030926,23.88659793814433,21.051546391752577,17.22680412371134,13.288659793814434,12.8659793814433,12.814432989690722,9.278350515463918,7.783505154639175,7.453608247422681,4.505154639175258,2.731958762886598,2.577319587628866,2.0412371134020617,0.0,0.0
Discussion,194.76363636363635,66.07272727272728,41.122727272727275,50.54545454545455,34.736363636363635,21.545454545454547,19.827272727272728,21.095454545454544,30.986363636363638,16.40909090909091,24.668181818181818,6.181818181818182,6.945454545454545,0.0,5.131818181818182,4.4409090909090905,0.0
Science/Education,95.76712328767124,32.534246575342465,22.65753424657534,20.482876712328768,18.636986301369863,13.931506849315069,13.722602739726028,11.267123287671232,9.400684931506849,8.57876712328767,10.256849315068493,4.205479452054795,2.934931506849315,0.0,2.2945205479452055,3.671232876712329,0.0
Documentary,103.9305108145421,10.620340543028071,33.046939714680164,26.368614818223655,27.47814081914404,24.98803497468937,10.505752416014726,7.98297284859641,0.0,5.681546249424758,10.865163368614818,4.959042797975149,4.215370455591349,0.0,4.705936493327197,8.710998619420156,3.985734008283479
Presentation,46.72112960161372,10.77811396873424,8.877962682803833,8.21381744831064,7.714069591527988,5.538073625819465,4.333837619768028,4.748865355521937,3.7695410993444276,2.8910741301059,4.207261724659607,1.83761976802824,0.8033282904689864,0.0,0.8769541099344428,0.9606656580937972,0.0
