Data,and,so,for,but,with,if,as,or,because,then,when,also,next,still,before,after
News,125.19587628865979,46.597938144329895,36.855670103092784,29.4020618556701,25.88659793814433,18.927835051546392,18.061855670103093,17.288659793814432,12.608247422680412,10.360824742268042,9.783505154639176,6.701030927835052,4.041237113402062,3.6804123711340204,3.2268041237113403,0.0
Discussion,274.8863636363636,91.95454545454545,61.03636363636364,70.87272727272727,49.68181818181818,29.963636363636365,30.96818181818182,28.363636363636363,43.1,22.40909090909091,33.72727272727273,9.095454545454546,0.0,9.686363636363636,7.15,6.177272727272728
Science/Education,139.8904109589041,45.42465753424658,36.321917808219176,28.756849315068493,26.839041095890412,16.335616438356166,19.595890410958905,19.184931506849313,12.42123287671233,11.051369863013699,13.969178082191782,6.1438356164383565,3.76027397260274,3.941780821917808,0.0,4.773972602739726
Documentary,155.24850437183616,14.439024390243903,49.39898757478141,36.32121491026231,38.11504832029453,12.228255867464336,35.42936033133916,16.115048320294523,0.0,7.506672802577082,14.590427979751496,7.148642429820525,5.402669121030833,5.791992636907501,6.4123331799355725,11.487804878048781
Presentation,67.08270297528996,14.884518406454866,13.069591527987898,11.818456883509834,11.193141704488148,6.741805345436208,8.044377206253152,6.246091780131114,5.390317700453858,3.8991427130610186,6.028240040342915,2.594553706505295,0.0,1.1870902672718104,1.286434694906707,1.3358547655068078
