Data,and,so,for,with,but,if,as,or,because,then,also,when,before,after,as well,still,while
News,18.948453608247423,7.56701030927835,5.865979381443299,4.721649484536083,3.618556701030928,2.6082474226804124,2.2783505154639174,2.195876288659794,1.4948453608247423,1.3195876288659794,1.2371134020618557,1.0103092783505154,0.7010309278350515,0.44329896907216493,0.4329896907216495,0.0,0.0
Discussion,41.43181818181818,13.695454545454545,9.168181818181818,7.668181818181818,10.445454545454545,3.8863636363636362,4.5227272727272725,3.922727272727273,5.886363636363637,3.3863636363636362,1.4545454545454546,5.0590909090909095,1.1545454545454545,0.9636363636363636,0.0,1.2863636363636364,0.0
Science/Education,21.746575342465754,6.071917808219178,5.873287671232877,4.0,3.7363013698630136,1.9486301369863013,2.712328767123288,2.6506849315068495,1.5513698630136987,1.4554794520547945,0.8493150684931506,1.9828767123287672,0.6643835616438356,0.5513698630136986,0.0,0.3972602739726027,0.0
Documentary,24.59687068568799,1.902899217671422,7.778186838472158,4.644270593649333,4.889553612517258,1.922227335480902,5.140358950759319,2.593189139438564,0.0,0.878508973768983,1.2319374137137598,2.093419236079153,0.9553612517257248,1.2692130694891854,0.0,0.6134376438104003,0.6948918545789231
Presentation,10.128088754412506,1.9500756429652042,1.9531013615733737,1.7589510842158347,1.778113968734241,0.8446797781139688,1.2713061018658598,0.951084215834594,0.7518910741301059,0.5073121533030761,0.3585476550680787,1.006051437216339,0.22339889056984366,0.22239031770045387,0.0,0.17498739283913262,0.0
