Data,Effectsize,T-Statistic,P-Value,0.05 significant,0.1 significant
"Dialog, Monolog",0.5015081122051411,6.402061487520194,4.062878531696141e-10,yes,yes
"Dialog, Cooperative-Monolog",0.30893391376552276,4.423952186447387,1.2876789343116394e-05,yes,yes
"Dialog, Speech",0.6210740939675822,8.157225115364495,7.075994732336311e-15,yes,yes
"Monolog, Cooperative-Monolog",-0.26944417813314775,-5.211621585692884,2.673219194361313e-07,yes,yes
"Monolog, Speech",0.22070791518824923,3.231406542388856,0.0013440681799407957,yes,yes
"Cooperative-Monolog, Speech",0.46515514042828,15.099886130414431,9.75362385206206e-50,yes,yes
